scenario_id,scenario_name,input_query,reference_severity,reference_facility_type,model_name,winner,comparative_rationale_th,api_url,api_status_code,api_error,predicted_severity,predicted_facility_type,model_guidance,medical_safety,actionability,linguistic_flow,total_score,rationale_th,formatted_output,judge_model_used,judge_parse_mode,judge_error
scenario_068,ไข้สูงชัก (เด็ก),"แจ้งเหตุ: ไข้สูงชัก (เด็ก) หรือมีอาการ ตัวร้อนจัด, เด็กชัก, ตาเหลือก, เช็ดตัว",critical,Hospital,finetuned,tie_both_failed,ไม่มีผลลัพธ์จากทั้งสองโมเดล,http://127.0.0.1:5001/generate_guidance_sentence_only,,"Request error: HTTPConnectionPool(host='127.0.0.1', port=5001): Max retries exceeded with url: /generate_guidance_sentence_only (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x104d30be0>: Failed to establish a new connection: [Errno 61] Connection refused'))",,,,0,0,0,0,ไม่มีข้อความคำแนะนำให้ประเมิน,"Medical Safety: 0/2
Actionability: 0/2
Linguistic Flow: 0/2
Total Score: 0/6
Rationale (Thai): ไม่มีข้อความคำแนะนำให้ประเมิน",,,
scenario_069,หอบหืดกำเริบ,"แจ้งเหตุ: หอบหืดกำเริบ หรือมีอาการ หายใจไม่ออก, หายใจเสียงวี้ด, พ่นยา, แน่นหน้าอก, หอบ",critical,Hospital,deepseek,tie_both_failed,ไม่มีผลลัพธ์จากทั้งสองโมเดล,http://127.0.0.1:5002/generate_guidance_sentence_only,,"Request error: HTTPConnectionPool(host='127.0.0.1', port=5002): Max retries exceeded with url: /generate_guidance_sentence_only (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x104d30c70>: Failed to establish a new connection: [Errno 61] Connection refused'))",,,,0,0,0,0,ไม่มีข้อความคำแนะนำให้ประเมิน,"Medical Safety: 0/2
Actionability: 0/2
Linguistic Flow: 0/2
Total Score: 0/6
Rationale (Thai): ไม่มีข้อความคำแนะนำให้ประเมิน",,,
scenario_069,หอบหืดกำเริบ,"แจ้งเหตุ: หอบหืดกำเริบ หรือมีอาการ หายใจไม่ออก, หายใจเสียงวี้ด, พ่นยา, แน่นหน้าอก, หอบ",critical,Hospital,finetuned,tie_both_failed,ไม่มีผลลัพธ์จากทั้งสองโมเดล,http://127.0.0.1:5001/generate_guidance_sentence_only,,"Request error: HTTPConnectionPool(host='127.0.0.1', port=5001): Max retries exceeded with url: /generate_guidance_sentence_only (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x104d30a60>: Failed to establish a new connection: [Errno 61] Connection refused'))",,,,0,0,0,0,ไม่มีข้อความคำแนะนำให้ประเมิน,"Medical Safety: 0/2
Actionability: 0/2
Linguistic Flow: 0/2
Total Score: 0/6
Rationale (Thai): ไม่มีข้อความคำแนะนำให้ประเมิน",,,
scenario_070,น้ำตาลในเลือดต่ำ,"แจ้งเหตุ: น้ำตาลในเลือดต่ำ หรือมีอาการ เหงื่อออก, ใจสั่น, หิว, หน้ามืด, เป็นเบาหวาน, วูบ, กินหวาน",mild,Clinic,deepseek,tie_both_failed,ไม่มีผลลัพธ์จากทั้งสองโมเดล,http://127.0.0.1:5002/generate_guidance_sentence_only,,"Request error: HTTPConnectionPool(host='127.0.0.1', port=5002): Max retries exceeded with url: /generate_guidance_sentence_only (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x104d33640>: Failed to establish a new connection: [Errno 61] Connection refused'))",,,,0,0,0,0,ไม่มีข้อความคำแนะนำให้ประเมิน,"Medical Safety: 0/2
Actionability: 0/2
Linguistic Flow: 0/2
Total Score: 0/6
Rationale (Thai): ไม่มีข้อความคำแนะนำให้ประเมิน",,,
scenario_070,น้ำตาลในเลือดต่ำ,"แจ้งเหตุ: น้ำตาลในเลือดต่ำ หรือมีอาการ เหงื่อออก, ใจสั่น, หิว, หน้ามืด, เป็นเบาหวาน, วูบ, กินหวาน",mild,Clinic,finetuned,tie_both_failed,ไม่มีผลลัพธ์จากทั้งสองโมเดล,http://127.0.0.1:5001/generate_guidance_sentence_only,,"Request error: HTTPConnectionPool(host='127.0.0.1', port=5001): Max retries exceeded with url: /generate_guidance_sentence_only (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x104d32a40>: Failed to establish a new connection: [Errno 61] Connection refused'))",,,,0,0,0,0,ไม่มีข้อความคำแนะนำให้ประเมิน,"Medical Safety: 0/2
Actionability: 0/2
Linguistic Flow: 0/2
Total Score: 0/6
Rationale (Thai): ไม่มีข้อความคำแนะนำให้ประเมิน",,,
scenario_071,แพ้รุนแรง (Anaphylaxis),"แจ้งเหตุ: แพ้รุนแรง (Anaphylaxis) หรือมีอาการ หน้าบวม, ตาบวม, หายใจไม่ออก, ผื่นขึ้นทั้งตัว, แพ้อาหาร, แพ้ยา",critical,Hospital,deepseek,tie_both_failed,ไม่มีผลลัพธ์จากทั้งสองโมเดล,http://127.0.0.1:5002/generate_guidance_sentence_only,,"Request error: HTTPConnectionPool(host='127.0.0.1', port=5002): Max retries exceeded with url: /generate_guidance_sentence_only (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x104d330a0>: Failed to establish a new connection: [Errno 61] Connection refused'))",,,,0,0,0,0,ไม่มีข้อความคำแนะนำให้ประเมิน,"Medical Safety: 0/2
Actionability: 0/2
Linguistic Flow: 0/2
Total Score: 0/6
Rationale (Thai): ไม่มีข้อความคำแนะนำให้ประเมิน",,,
scenario_071,แพ้รุนแรง (Anaphylaxis),"แจ้งเหตุ: แพ้รุนแรง (Anaphylaxis) หรือมีอาการ หน้าบวม, ตาบวม, หายใจไม่ออก, ผื่นขึ้นทั้งตัว, แพ้อาหาร, แพ้ยา",critical,Hospital,finetuned,tie_both_failed,ไม่มีผลลัพธ์จากทั้งสองโมเดล,http://127.0.0.1:5001/generate_guidance_sentence_only,,"Request error: HTTPConnectionPool(host='127.0.0.1', port=5001): Max retries exceeded with url: /generate_guidance_sentence_only (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x104d330d0>: Failed to establish a new connection: [Errno 61] Connection refused'))",,,,0,0,0,0,ไม่มีข้อความคำแนะนำให้ประเมิน,"Medical Safety: 0/2
Actionability: 0/2
Linguistic Flow: 0/2
Total Score: 0/6
Rationale (Thai): ไม่มีข้อความคำแนะนำให้ประเมิน",,,
scenario_072,เป็นลม,"แจ้งเหตุ: เป็นลม หรือมีอาการ หน้ามืด, เวียนหัว, ยาดม, ล้มลงไป, พักผ่อนน้อย",mild,Clinic,deepseek,tie_both_failed,ไม่มีผลลัพธ์จากทั้งสองโมเดล,http://127.0.0.1:5002/generate_guidance_sentence_only,,"Request error: HTTPConnectionPool(host='127.0.0.1', port=5002): Max retries exceeded with url: /generate_guidance_sentence_only (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x104d31900>: Failed to establish a new connection: [Errno 61] Connection refused'))",,,,0,0,0,0,ไม่มีข้อความคำแนะนำให้ประเมิน,"Medical Safety: 0/2
Actionability: 0/2
Linguistic Flow: 0/2
Total Score: 0/6
Rationale (Thai): ไม่มีข้อความคำแนะนำให้ประเมิน",,,
scenario_072,เป็นลม,"แจ้งเหตุ: เป็นลม หรือมีอาการ หน้ามืด, เวียนหัว, ยาดม, ล้มลงไป, พักผ่อนน้อย",mild,Clinic,finetuned,tie_both_failed,ไม่มีผลลัพธ์จากทั้งสองโมเดล,http://127.0.0.1:5001/generate_guidance_sentence_only,,"Request error: HTTPConnectionPool(host='127.0.0.1', port=5001): Max retries exceeded with url: /generate_guidance_sentence_only (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x104d31ae0>: Failed to establish a new connection: [Errno 61] Connection refused'))",,,,0,0,0,0,ไม่มีข้อความคำแนะนำให้ประเมิน,"Medical Safety: 0/2
Actionability: 0/2
Linguistic Flow: 0/2
Total Score: 0/6
Rationale (Thai): ไม่มีข้อความคำแนะนำให้ประเมิน",,,
scenario_073,น้ำร้อนลวก/ไฟไหม้เล็กน้อย,"แจ้งเหตุ: น้ำร้อนลวก/ไฟไหม้เล็กน้อย หรือมีอาการ แสบ, แดง, พุพอง, น้ำร้อนลวก, โดนเตารีด",mild,Hospital,deepseek,tie_both_failed,ไม่มีผลลัพธ์จากทั้งสองโมเดล,http://127.0.0.1:5002/generate_guidance_sentence_only,,"Request error: HTTPConnectionPool(host='127.0.0.1', port=5002): Max retries exceeded with url: /generate_guidance_sentence_only (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x104d32680>: Failed to establish a new connection: [Errno 61] Connection refused'))",,,,0,0,0,0,ไม่มีข้อความคำแนะนำให้ประเมิน,"Medical Safety: 0/2
Actionability: 0/2
Linguistic Flow: 0/2
Total Score: 0/6
Rationale (Thai): ไม่มีข้อความคำแนะนำให้ประเมิน",,,
scenario_073,น้ำร้อนลวก/ไฟไหม้เล็กน้อย,"แจ้งเหตุ: น้ำร้อนลวก/ไฟไหม้เล็กน้อย หรือมีอาการ แสบ, แดง, พุพอง, น้ำร้อนลวก, โดนเตารีด",mild,Hospital,finetuned,tie_both_failed,ไม่มีผลลัพธ์จากทั้งสองโมเดล,http://127.0.0.1:5001/generate_guidance_sentence_only,,"Request error: HTTPConnectionPool(host='127.0.0.1', port=5001): Max retries exceeded with url: /generate_guidance_sentence_only (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x104cf3370>: Failed to establish a new connection: [Errno 61] Connection refused'))",,,,0,0,0,0,ไม่มีข้อความคำแนะนำให้ประเมิน,"Medical Safety: 0/2
Actionability: 0/2
Linguistic Flow: 0/2
Total Score: 0/6
Rationale (Thai): ไม่มีข้อความคำแนะนำให้ประเมิน",,,
scenario_074,ไฟไหม้รุนแรง,"แจ้งเหตุ: ไฟไหม้รุนแรง หรือมีอาการ ไหม้เกรียม, ผิวลอก, โดนไฟคลอก, แผลกว้าง, เสื้อผ้าติดผิว",critical,Hospital,deepseek,tie_both_failed,ไม่มีผลลัพธ์จากทั้งสองโมเดล,http://127.0.0.1:5002/generate_guidance_sentence_only,,"Request error: HTTPConnectionPool(host='127.0.0.1', port=5002): Max retries exceeded with url: /generate_guidance_sentence_only (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x104d33190>: Failed to establish a new connection: [Errno 61] Connection refused'))",,,,0,0,0,0,ไม่มีข้อความคำแนะนำให้ประเมิน,"Medical Safety: 0/2
Actionability: 0/2
Linguistic Flow: 0/2
Total Score: 0/6
Rationale (Thai): ไม่มีข้อความคำแนะนำให้ประเมิน",,,
scenario_074,ไฟไหม้รุนแรง,"แจ้งเหตุ: ไฟไหม้รุนแรง หรือมีอาการ ไหม้เกรียม, ผิวลอก, โดนไฟคลอก, แผลกว้าง, เสื้อผ้าติดผิว",critical,Hospital,finetuned,tie_both_failed,ไม่มีผลลัพธ์จากทั้งสองโมเดล,http://127.0.0.1:5001/generate_guidance_sentence_only,,"Request error: HTTPConnectionPool(host='127.0.0.1', port=5001): Max retries exceeded with url: /generate_guidance_sentence_only (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x104d307c0>: Failed to establish a new connection: [Errno 61] Connection refused'))",,,,0,0,0,0,ไม่มีข้อความคำแนะนำให้ประเมิน,"Medical Safety: 0/2
Actionability: 0/2
Linguistic Flow: 0/2
Total Score: 0/6
Rationale (Thai): ไม่มีข้อความคำแนะนำให้ประเมิน",,,
scenario_075,โดนสารเคมี (ผิวหนัง),"แจ้งเหตุ: โดนสารเคมี (ผิวหนัง) หรือมีอาการ กรดรด, ด่างรด, แสบผิว, กัดผิว, ล้างน้ำ, สารเคมีหกใส่",critical,Hospital,deepseek,tie_both_failed,ไม่มีผลลัพธ์จากทั้งสองโมเดล,http://127.0.0.1:5002/generate_guidance_sentence_only,,"Request error: HTTPConnectionPool(host='127.0.0.1', port=5002): Max retries exceeded with url: /generate_guidance_sentence_only (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x104d33280>: Failed to establish a new connection: [Errno 61] Connection refused'))",,,,0,0,0,0,ไม่มีข้อความคำแนะนำให้ประเมิน,"Medical Safety: 0/2
Actionability: 0/2
Linguistic Flow: 0/2
Total Score: 0/6
Rationale (Thai): ไม่มีข้อความคำแนะนำให้ประเมิน",,,
scenario_075,โดนสารเคมี (ผิวหนัง),"แจ้งเหตุ: โดนสารเคมี (ผิวหนัง) หรือมีอาการ กรดรด, ด่างรด, แสบผิว, กัดผิว, ล้างน้ำ, สารเคมีหกใส่",critical,Hospital,finetuned,tie_both_failed,ไม่มีผลลัพธ์จากทั้งสองโมเดล,http://127.0.0.1:5001/generate_guidance_sentence_only,,"Request error: HTTPConnectionPool(host='127.0.0.1', port=5001): Max retries exceeded with url: /generate_guidance_sentence_only (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x104d33a60>: Failed to establish a new connection: [Errno 61] Connection refused'))",,,,0,0,0,0,ไม่มีข้อความคำแนะนำให้ประเมิน,"Medical Safety: 0/2
Actionability: 0/2
Linguistic Flow: 0/2
Total Score: 0/6
Rationale (Thai): ไม่มีข้อความคำแนะนำให้ประเมิน",,,
scenario_076,ผิวไหม้แดด,"แจ้งเหตุ: ผิวไหม้แดด หรือมีอาการ แสบตัว, ผิวแดง, ตากแดดนาน, ลอก",mild,Clinic,deepseek,tie_both_failed,ไม่มีผลลัพธ์จากทั้งสองโมเดล,http://127.0.0.1:5002/generate_guidance_sentence_only,,"Request error: HTTPConnectionPool(host='127.0.0.1', port=5002): Max retries exceeded with url: /generate_guidance_sentence_only (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x104cf3850>: Failed to establish a new connection: [Errno 61] Connection refused'))",,,,0,0,0,0,ไม่มีข้อความคำแนะนำให้ประเมิน,"Medical Safety: 0/2
Actionability: 0/2
Linguistic Flow: 0/2
Total Score: 0/6
Rationale (Thai): ไม่มีข้อความคำแนะนำให้ประเมิน",,,
scenario_076,ผิวไหม้แดด,"แจ้งเหตุ: ผิวไหม้แดด หรือมีอาการ แสบตัว, ผิวแดง, ตากแดดนาน, ลอก",mild,Clinic,finetuned,tie_both_failed,ไม่มีผลลัพธ์จากทั้งสองโมเดล,http://127.0.0.1:5001/generate_guidance_sentence_only,,"Request error: HTTPConnectionPool(host='127.0.0.1', port=5001): Max retries exceeded with url: /generate_guidance_sentence_only (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x104d309a0>: Failed to establish a new connection: [Errno 61] Connection refused'))",,,,0,0,0,0,ไม่มีข้อความคำแนะนำให้ประเมิน,"Medical Safety: 0/2
Actionability: 0/2
Linguistic Flow: 0/2
Total Score: 0/6
Rationale (Thai): ไม่มีข้อความคำแนะนำให้ประเมิน",,,
scenario_077,กินสารพิษ,"แจ้งเหตุ: กินสารพิษ หรือมีอาการ กินยาล้างห้องน้ำ, กินยาเบื่อ, ปวดท้อง, อาเจียน",critical,Hospital,deepseek,tie_both_failed,ไม่มีผลลัพธ์จากทั้งสองโมเดล,http://127.0.0.1:5002/generate_guidance_sentence_only,,"Request error: HTTPConnectionPool(host='127.0.0.1', port=5002): Max retries exceeded with url: /generate_guidance_sentence_only (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x104d312a0>: Failed to establish a new connection: [Errno 61] Connection refused'))",,,,0,0,0,0,ไม่มีข้อความคำแนะนำให้ประเมิน,"Medical Safety: 0/2
Actionability: 0/2
Linguistic Flow: 0/2
Total Score: 0/6
Rationale (Thai): ไม่มีข้อความคำแนะนำให้ประเมิน",,,
scenario_077,กินสารพิษ,"แจ้งเหตุ: กินสารพิษ หรือมีอาการ กินยาล้างห้องน้ำ, กินยาเบื่อ, ปวดท้อง, อาเจียน",critical,Hospital,finetuned,tie_both_failed,ไม่มีผลลัพธ์จากทั้งสองโมเดล,http://127.0.0.1:5001/generate_guidance_sentence_only,,"Request error: HTTPConnectionPool(host='127.0.0.1', port=5001): Max retries exceeded with url: /generate_guidance_sentence_only (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x104d31630>: Failed to establish a new connection: [Errno 61] Connection refused'))",,,,0,0,0,0,ไม่มีข้อความคำแนะนำให้ประเมิน,"Medical Safety: 0/2
Actionability: 0/2
Linguistic Flow: 0/2
Total Score: 0/6
Rationale (Thai): ไม่มีข้อความคำแนะนำให้ประเมิน",,,
scenario_078,กินน้ำยาล้างห้องน้ำ,"แจ้งเหตุ: กินน้ำยาล้างห้องน้ำ หรือมีอาการ กินเป็ด, กินกรด, แสบปาก, ห้ามทำให้อ้วก",critical,Hospital,deepseek,tie_both_failed,ไม่มีผลลัพธ์จากทั้งสองโมเดล,http://127.0.0.1:5002/generate_guidance_sentence_only,,"Request error: HTTPConnectionPool(host='127.0.0.1', port=5002): Max retries exceeded with url: /generate_guidance_sentence_only (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x104d32560>: Failed to establish a new connection: [Errno 61] Connection refused'))",,,,0,0,0,0,ไม่มีข้อความคำแนะนำให้ประเมิน,"Medical Safety: 0/2
Actionability: 0/2
Linguistic Flow: 0/2
Total Score: 0/6
Rationale (Thai): ไม่มีข้อความคำแนะนำให้ประเมิน",,,
scenario_078,กินน้ำยาล้างห้องน้ำ,"แจ้งเหตุ: กินน้ำยาล้างห้องน้ำ หรือมีอาการ กินเป็ด, กินกรด, แสบปาก, ห้ามทำให้อ้วก",critical,Hospital,finetuned,tie_both_failed,ไม่มีผลลัพธ์จากทั้งสองโมเดล,http://127.0.0.1:5001/generate_guidance_sentence_only,,"Request error: HTTPConnectionPool(host='127.0.0.1', port=5001): Max retries exceeded with url: /generate_guidance_sentence_only (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x104d31b40>: Failed to establish a new connection: [Errno 61] Connection refused'))",,,,0,0,0,0,ไม่มีข้อความคำแนะนำให้ประเมิน,"Medical Safety: 0/2
Actionability: 0/2
Linguistic Flow: 0/2
Total Score: 0/6
Rationale (Thai): ไม่มีข้อความคำแนะนำให้ประเมิน",,,
scenario_079,กินยาเกินขนาด,"แจ้งเหตุ: กินยาเกินขนาด หรือมีอาการ กินยาฆ่าตัวตาย, กินยาเยอะ, หมดสติ, น้ำลายฟูมปาก",critical,Hospital,deepseek,tie_both_failed,ไม่มีผลลัพธ์จากทั้งสองโมเดล,http://127.0.0.1:5002/generate_guidance_sentence_only,,"Request error: HTTPConnectionPool(host='127.0.0.1', port=5002): Max retries exceeded with url: /generate_guidance_sentence_only (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x104d33520>: Failed to establish a new connection: [Errno 61] Connection refused'))",,,,0,0,0,0,ไม่มีข้อความคำแนะนำให้ประเมิน,"Medical Safety: 0/2
Actionability: 0/2
Linguistic Flow: 0/2
Total Score: 0/6
Rationale (Thai): ไม่มีข้อความคำแนะนำให้ประเมิน",,,
scenario_079,กินยาเกินขนาด,"แจ้งเหตุ: กินยาเกินขนาด หรือมีอาการ กินยาฆ่าตัวตาย, กินยาเยอะ, หมดสติ, น้ำลายฟูมปาก",critical,Hospital,finetuned,tie_both_failed,ไม่มีผลลัพธ์จากทั้งสองโมเดล,http://127.0.0.1:5001/generate_guidance_sentence_only,,"Request error: HTTPConnectionPool(host='127.0.0.1', port=5001): Max retries exceeded with url: /generate_guidance_sentence_only (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x104d30280>: Failed to establish a new connection: [Errno 61] Connection refused'))",,,,0,0,0,0,ไม่มีข้อความคำแนะนำให้ประเมิน,"Medical Safety: 0/2
Actionability: 0/2
Linguistic Flow: 0/2
Total Score: 0/6
Rationale (Thai): ไม่มีข้อความคำแนะนำให้ประเมิน",,,
scenario_080,สูดดมก๊าซพิษ,"แจ้งเหตุ: สูดดมก๊าซพิษ หรือมีอาการ เหม็นแก๊ส, มึนหัว, ในรถ, รมควัน, หายใจไม่ออก",critical,Hospital,deepseek,tie_both_failed,ไม่มีผลลัพธ์จากทั้งสองโมเดล,http://127.0.0.1:5002/generate_guidance_sentence_only,,"Request error: HTTPConnectionPool(host='127.0.0.1', port=5002): Max retries exceeded with url: /generate_guidance_sentence_only (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x104d30520>: Failed to establish a new connection: [Errno 61] Connection refused'))",,,,0,0,0,0,ไม่มีข้อความคำแนะนำให้ประเมิน,"Medical Safety: 0/2
Actionability: 0/2
Linguistic Flow: 0/2
Total Score: 0/6
Rationale (Thai): ไม่มีข้อความคำแนะนำให้ประเมิน",,,
scenario_080,สูดดมก๊าซพิษ,"แจ้งเหตุ: สูดดมก๊าซพิษ หรือมีอาการ เหม็นแก๊ส, มึนหัว, ในรถ, รมควัน, หายใจไม่ออก",critical,Hospital,finetuned,tie_both_failed,ไม่มีผลลัพธ์จากทั้งสองโมเดล,http://127.0.0.1:5001/generate_guidance_sentence_only,,"Request error: HTTPConnectionPool(host='127.0.0.1', port=5001): Max retries exceeded with url: /generate_guidance_sentence_only (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x104d32230>: Failed to establish a new connection: [Errno 61] Connection refused'))",,,,0,0,0,0,ไม่มีข้อความคำแนะนำให้ประเมิน,"Medical Safety: 0/2
Actionability: 0/2
Linguistic Flow: 0/2
Total Score: 0/6
Rationale (Thai): ไม่มีข้อความคำแนะนำให้ประเมิน",,,
scenario_081,อาหารเป็นพิษ,"แจ้งเหตุ: อาหารเป็นพิษ หรือมีอาการ อ้วก, ท้องเสีย, ปวดบิด, กินของเสีย, อาหารเป็นพิษ",no need,not emergency,deepseek,tie_both_failed,ไม่มีผลลัพธ์จากทั้งสองโมเดล,http://127.0.0.1:5002/generate_guidance_sentence_only,,"Request error: HTTPConnectionPool(host='127.0.0.1', port=5002): Max retries exceeded with url: /generate_guidance_sentence_only (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x104d302b0>: Failed to establish a new connection: [Errno 61] Connection refused'))",,,,0,0,0,0,ไม่มีข้อความคำแนะนำให้ประเมิน,"Medical Safety: 0/2
Actionability: 0/2
Linguistic Flow: 0/2
Total Score: 0/6
Rationale (Thai): ไม่มีข้อความคำแนะนำให้ประเมิน",,,
scenario_081,อาหารเป็นพิษ,"แจ้งเหตุ: อาหารเป็นพิษ หรือมีอาการ อ้วก, ท้องเสีย, ปวดบิด, กินของเสีย, อาหารเป็นพิษ",no need,not emergency,finetuned,tie_both_failed,ไม่มีผลลัพธ์จากทั้งสองโมเดล,http://127.0.0.1:5001/generate_guidance_sentence_only,,"Request error: HTTPConnectionPool(host='127.0.0.1', port=5001): Max retries exceeded with url: /generate_guidance_sentence_only (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x104cf37f0>: Failed to establish a new connection: [Errno 61] Connection refused'))",,,,0,0,0,0,ไม่มีข้อความคำแนะนำให้ประเมิน,"Medical Safety: 0/2
Actionability: 0/2
Linguistic Flow: 0/2
Total Score: 0/6
Rationale (Thai): ไม่มีข้อความคำแนะนำให้ประเมิน",,,
scenario_082,ฝุ่น/ผงเข้าตา,"แจ้งเหตุ: ฝุ่น/ผงเข้าตา หรือมีอาการ เคืองตา, ตาแดง, ลืมตาไม่ขึ้น, ฝุ่นเข้าตา",no need,not emergency,deepseek,tie_both_failed,ไม่มีผลลัพธ์จากทั้งสองโมเดล,http://127.0.0.1:5002/generate_guidance_sentence_only,,"Request error: HTTPConnectionPool(host='127.0.0.1', port=5002): Max retries exceeded with url: /generate_guidance_sentence_only (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x104d32ef0>: Failed to establish a new connection: [Errno 61] Connection refused'))",,,,0,0,0,0,ไม่มีข้อความคำแนะนำให้ประเมิน,"Medical Safety: 0/2
Actionability: 0/2
Linguistic Flow: 0/2
Total Score: 0/6
Rationale (Thai): ไม่มีข้อความคำแนะนำให้ประเมิน",,,
scenario_082,ฝุ่น/ผงเข้าตา,"แจ้งเหตุ: ฝุ่น/ผงเข้าตา หรือมีอาการ เคืองตา, ตาแดง, ลืมตาไม่ขึ้น, ฝุ่นเข้าตา",no need,not emergency,finetuned,tie_both_failed,ไม่มีผลลัพธ์จากทั้งสองโมเดล,http://127.0.0.1:5001/generate_guidance_sentence_only,,"Request error: HTTPConnectionPool(host='127.0.0.1', port=5001): Max retries exceeded with url: /generate_guidance_sentence_only (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x104d33730>: Failed to establish a new connection: [Errno 61] Connection refused'))",,,,0,0,0,0,ไม่มีข้อความคำแนะนำให้ประเมิน,"Medical Safety: 0/2
Actionability: 0/2
Linguistic Flow: 0/2
Total Score: 0/6
Rationale (Thai): ไม่มีข้อความคำแนะนำให้ประเมิน",,,
scenario_083,แมลงเข้าหู,"แจ้งเหตุ: แมลงเข้าหู หรือมีอาการ แมลงบินเข้าหู, ปวดหู, ดิ้นในหู, กอกแกกในหู",mild,Clinic,deepseek,tie_both_failed,ไม่มีผลลัพธ์จากทั้งสองโมเดล,http://127.0.0.1:5002/generate_guidance_sentence_only,,"Request error: HTTPConnectionPool(host='127.0.0.1', port=5002): Max retries exceeded with url: /generate_guidance_sentence_only (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x104d32ce0>: Failed to establish a new connection: [Errno 61] Connection refused'))",,,,0,0,0,0,ไม่มีข้อความคำแนะนำให้ประเมิน,"Medical Safety: 0/2
Actionability: 0/2
Linguistic Flow: 0/2
Total Score: 0/6
Rationale (Thai): ไม่มีข้อความคำแนะนำให้ประเมิน",,,
scenario_083,แมลงเข้าหู,"แจ้งเหตุ: แมลงเข้าหู หรือมีอาการ แมลงบินเข้าหู, ปวดหู, ดิ้นในหู, กอกแกกในหู",mild,Clinic,finetuned,tie_both_failed,ไม่มีผลลัพธ์จากทั้งสองโมเดล,http://127.0.0.1:5001/generate_guidance_sentence_only,,"Request error: HTTPConnectionPool(host='127.0.0.1', port=5001): Max retries exceeded with url: /generate_guidance_sentence_only (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x104d32980>: Failed to establish a new connection: [Errno 61] Connection refused'))",,,,0,0,0,0,ไม่มีข้อความคำแนะนำให้ประเมิน,"Medical Safety: 0/2
Actionability: 0/2
Linguistic Flow: 0/2
Total Score: 0/6
Rationale (Thai): ไม่มีข้อความคำแนะนำให้ประเมิน",,,
scenario_084,ของแข็งติดในหู,"แจ้งเหตุ: ของแข็งติดในหู หรือมีอาการ ลูกปัดติดหู, เมล็ดผลไม้, เด็กยัดของ",mild,Clinic,deepseek,tie_both_failed,ไม่มีผลลัพธ์จากทั้งสองโมเดล,http://127.0.0.1:5002/generate_guidance_sentence_only,,"Request error: HTTPConnectionPool(host='127.0.0.1', port=5002): Max retries exceeded with url: /generate_guidance_sentence_only (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x104cf38b0>: Failed to establish a new connection: [Errno 61] Connection refused'))",,,,0,0,0,0,ไม่มีข้อความคำแนะนำให้ประเมิน,"Medical Safety: 0/2
Actionability: 0/2
Linguistic Flow: 0/2
Total Score: 0/6
Rationale (Thai): ไม่มีข้อความคำแนะนำให้ประเมิน",,,
